dateTime,usUnits,interval,barometer,pressure,altimeter,inTemp,outTemp,inHumidity,outHumidity,windSpeed,windDir,windGust,windGustDir,rainRate,rain,dewpoint,windchill,heatindex,ET,radiation,UV
2009-09-25T14:50:00-04:30,1,10,29.917999,25.309822,29.421434,82.0,82.300003,60.0,60.0,3.0,225.0,8.0,157.5,0.0,0.0,66.997589,82.300003,84.862602,0.0,789.0,7.0
2009-09-25T15:00:00-04:30,1,10,29.917,25.960062,30.155958,81.400002,83.099998,58.0,59.0,1.0,225.0,14.0,225.0,0.0,0.0,67.258766,83.099998,85.845917,0.022,771.0,6.4
2009-09-25T15:10:00-04:30,1,10,29.910999,25.957571,30.153145,81.0,84.199997,60.0,59.0,1.0,135.0,5.0,157.5,0.0,0.0,68.287086,84.199997,87.586937,0.0,743.0,5.6
2009-09-25T15:20:00-04:30,1,10,29.908001,25.958359,30.154034,80.800003,84.199997,60.0,58.0,2.0,202.5,7.0,157.5,0.0,0.0,67.78923,84.199997,87.319504,0.0,761.0,5.0
2009-09-25T15:30:00-04:30,1,10,29.903999,25.956577,30.152021,80.599998,83.099998,59.0,60.0,4.0,225.0,11.0,225.0,0.0,0.0,67.747124,83.099998,86.072159,0.0,635.0,3.9
2009-09-25T15:40:00-04:30,1,10,29.900999,25.953499,30.148544,80.599998,82.5,60.0,61.0,1.0,225.0,5.0,135.0,0.0,0.0,67.6651,82.5,85.363464,0.0,232.0,2.2
2009-09-25T15:50:00-04:30,1,10,29.9,25.951639,30.146446,80.5,81.599998,59.0,63.0,1.0,247.5,4.0,202.5,0.0,0.0,67.756569,81.599998,84.383492,0.0,291.0,2.0
2009-09-25T16:00:00-04:30,1,10,29.893,25.943985,30.137802,80.5,81.599998,59.0,64.0,1.0,135.0,9.0,135.0,0.0,0.0,68.215118,81.599998,84.561768,0.014,552.0,2.4
2009-09-25T16:10:00-04:30,1,10,29.899,25.948006,30.142344,80.300003,81.199997,57.0,64.0,2.0,112.5,6.0,157.5,0.0,0.0,67.837234,81.199997,83.953712,0.0,403.0,2.0
2009-09-25T16:20:00-04:30,1,10,29.903,25.950253,30.144878,80.099998,81.199997,57.0,64.0,1.0,202.5,6.0,225.0,0.0,0.0,67.837234,81.199997,83.953712,0.0,256.0,1.5
2009-09-25T16:30:00-04:30,1,10,29.903,25.949272,30.143772,79.900002,80.300003,58.0,66.0,1.0,202.5,5.0,270.0,0.0,0.0,67.880798,80.300003,82.913551,0.0,83.0,0.9
2009-09-25T16:40:00-04:30,1,10,29.913,25.956593,30.15204,79.900002,80.0,58.0,67.0,0.0,135.0,3.0,135.0,0.0,0.0,68.033783,80.0,82.596558,0.0,127.0,0.7
2009-09-25T16:50:00-04:30,1,10,29.919001,25.960495,30.156446,79.699997,79.400002,59.0,68.0,1.0,135.0,3.0,112.5,0.0,0.0,67.894394,79.400002,81.831612,0.0,62.0,0.0
2009-09-25T17:00:00-04:30,1,10,29.919001,25.959078,30.154846,79.699997,78.900002,59.0,69.0,0.0,157.5,3.0,135.0,0.0,0.0,67.842743,78.900002,81.203827,0.005,128.0,0.0
2009-09-25T17:10:00-04:30,1,10,29.917,25.955885,30.151239,79.5,78.300003,60.0,70.0,1.0,135.0,4.0,135.0,0.0,0.0,67.688423,78.300003,80.429596,0.0,83.0,0.0
2009-09-25T17:20:00-04:30,1,10,29.917999,25.955214,30.150482,79.5,77.599998,61.0,72.0,1.0,135.0,5.0,157.5,0.0,0.0,67.837692,77.599998,79.533424,0.0,47.0,0.0
2009-09-25T17:30:00-04:30,1,10,29.934999,25.968315,30.165277,79.5,77.400002,60.0,73.0,1.0,135.0,4.0,135.0,0.0,0.0,68.047249,77.400002,79.267548,0.0,24.0,0.0
2009-09-25T17:40:00-04:30,1,10,29.936001,25.967651,30.16453,79.5,76.699997,61.0,74.0,2.0,135.0,10.0,135.0,0.0,0.0,67.770103,76.699997,78.312309,0.0,7.0,0.0
2009-09-25T17:50:00-04:30,1,10,29.927999,25.95908,30.154848,79.300003,76.0,62.0,77.0,1.0,157.5,4.0,90.0,0.0,0.0,68.251892,76.0,77.227028,0.0,2.0,0.0
2009-09-25T18:00:00-04:30,1,10,29.936001,25.96431,30.160755,79.5,75.599998,63.0,78.0,0.0,157.5,4.0,135.0,0.0,0.0,68.240746,75.599998,76.608421,0.001,0.0,0.0
2009-09-25T18:10:00-04:30,1,10,29.945,25.970434,30.167671,79.300003,75.400002,63.0,79.0,1.0,180.0,7.0,112.5,0.0,0.0,68.418274,75.400002,76.240173,0.0,0.0,0.0
2009-09-25T18:20:00-04:30,1,10,29.955,25.977522,30.175674,79.300003,74.800003,62.0,81.0,3.0,157.5,9.0,180.0,0.0,0.0,68.564575,74.800003,74.800003,0.0,0.0,0.0
2009-09-25T18:30:00-04:30,1,10,29.952999,25.974155,30.171873,79.199997,74.300003,62.0,83.0,3.0,180.0,8.0,157.5,0.0,0.0,68.789337,74.300003,74.300003,0.0,0.0,0.0
2009-09-25T18:40:00-04:30,1,10,29.957001,25.975986,30.173941,79.199997,73.699997,62.0,83.0,2.0,135.0,10.0,112.5,0.0,0.0,68.203323,73.699997,73.699997,0.0,0.0,0.0
2009-09-25T18:50:00-04:30,1,10,29.961,25.977779,30.175966,79.199997,73.400002,62.0,82.0,2.0,180.0,9.0,157.5,0.0,0.0,67.557762,73.400002,73.400002,0.0,0.0,0.0
2009-09-25T19:00:00-04:30,1,10,29.972,25.985691,30.184898,79.0,73.0,62.0,82.0,2.0,135.0,6.0,135.0,0.0,0.0,67.167671,73.0,73.0,0.001,0.0,0.0
2009-09-25T19:10:00-04:30,1,10,29.973,25.984949,30.184063,79.0,72.599998,63.0,82.0,1.0,180.0,10.0,225.0,0.0,0.0,66.777573,72.599998,72.599998,0.0,0.0,0.0
2009-09-25T19:20:00-04:30,1,10,29.992001,25.999828,30.200865,78.800003,72.5,63.0,82.0,0.0,202.5,3.0,112.5,0.0,0.0,66.680046,72.5,72.5,0.0,0.0,0.0
2009-09-25T19:30:00-04:30,1,10,30.000999,26.006123,30.207972,78.800003,72.0,63.0,83.0,1.0,225.0,5.0,225.0,0.0,0.0,66.542892,72.0,72.0,0.0,0.0,0.0
2009-09-25T19:40:00-04:30,1,10,30.011999,26.014135,30.21702,78.800003,71.599998,63.0,83.0,1.0,157.5,5.0,135.0,0.0,0.0,66.152176,71.599998,71.599998,0.0,0.0,0.0
2009-09-25T19:50:00-04:30,1,10,30.018999,26.018688,30.222162,78.800003,71.300003,63.0,83.0,1.0,225.0,4.0,247.5,0.0,0.0,65.859146,71.300003,71.300003,0.0,0.0,0.0
2009-09-25T20:00:00-04:30,1,10,30.035,26.031071,30.236143,78.599998,70.900002,62.0,83.0,2.0,202.5,6.0,157.5,0.0,0.0,65.468422,70.900002,70.900002,0.001,0.0,0.0
2009-09-25T20:10:00-04:30,1,10,30.042999,26.036522,30.2423,78.599998,70.300003,63.0,83.0,1.0,202.5,6.0,247.5,0.0,0.0,64.882317,70.300003,70.300003,0.0,0.0,0.0
2009-09-25T20:20:00-04:30,1,10,30.051001,26.041937,30.248415,78.599998,69.900002,62.0,85.0,1.0,202.5,5.0,157.5,0.0,0.0,65.175484,69.900002,69.900002,0.0,0.0,0.0
2009-09-25T20:30:00-04:30,1,10,30.058001,26.04649,30.253555,78.400002,69.699997,63.0,86.0,1.0,202.5,7.0,225.0,0.0,0.0,65.315926,69.699997,69.699997,0.0,0.0,0.0
2009-09-25T20:40:00-04:30,1,10,30.063,26.049355,30.256792,78.400002,69.5,63.0,88.0,1.0,225.0,8.0,247.5,0.0,0.0,65.781776,69.5,69.5,0.0,0.0,0.0
2009-09-25T20:50:00-04:30,1,10,30.059999,26.04533,30.252247,78.400002,69.300003,63.0,88.0,2.0,157.5,6.0,135.0,0.0,0.0,65.584969,69.300003,69.300003,0.0,0.0,0.0
2009-09-25T21:00:00-04:30,1,10,30.070999,26.053473,30.261442,78.400002,69.300003,64.0,89.0,1.0,180.0,5.0,135.0,0.0,0.0,65.910812,69.300003,69.300003,0.001,0.0,0.0
2009-09-25T21:10:00-04:30,1,10,30.075001,26.055624,30.26387,78.400002,69.199997,63.0,89.0,1.0,180.0,6.0,112.5,0.0,0.0,65.812263,69.199997,69.199997,0.0,0.0,0.0
2009-09-25T21:20:00-04:30,1,10,30.076,26.055223,30.263418,78.199997,69.199997,63.0,89.0,1.0,135.0,6.0,202.5,0.0,0.0,65.812263,69.199997,69.199997,0.0,0.0,0.0
2009-09-25T21:30:00-04:30,1,10,30.08,26.057484,30.26597,78.199997,69.300003,63.0,89.0,0.0,135.0,3.0,90.0,0.0,0.0,65.910812,69.300003,69.300003,0.0,0.0,0.0
2009-09-25T21:40:00-04:30,1,10,30.079,26.055489,30.263718,78.199997,69.300003,63.0,89.0,1.0,225.0,5.0,270.0,0.0,0.0,65.910812,69.300003,69.300003,0.0,0.0,0.0
2009-09-25T21:50:00-04:30,1,10,30.08,26.055279,30.263481,78.199997,69.300003,63.0,89.0,0.0,202.5,1.0,202.5,0.0,0.0,65.910812,69.300003,69.300003,0.0,0.0,0.0
2009-09-25T22:00:00-04:30,1,10,30.084999,26.058582,30.267212,78.199997,69.400002,63.0,89.0,0.0,,0.0,,0.0,0.0,66.009361,69.400002,69.400002,0.0,0.0,0.0
2009-09-25T22:10:00-04:30,1,10,30.08,26.053288,30.261232,78.0,69.800003,63.0,89.0,0.0,,0.0,,0.0,0.0,66.403534,69.800003,69.800003,0.0,0.0,0.0
2009-09-25T22:20:00-04:30,1,10,30.08,26.052427,30.260262,78.0,69.699997,63.0,88.0,0.0,247.5,1.0,247.5,0.0,0.0,65.978584,69.699997,69.699997,0.0,0.0,0.0
2009-09-25T22:30:00-04:30,1,10,30.080999,26.052454,30.26029,78.0,69.300003,62.0,89.0,0.0,292.5,4.0,292.5,0.0,0.0,65.910812,69.300003,69.300003,0.0,0.0,0.0
2009-09-25T22:40:00-04:30,1,10,30.077999,26.048994,30.256384,78.0,69.099998,62.0,89.0,1.0,292.5,5.0,292.5,0.0,0.0,65.713722,69.099998,69.099998,0.0,0.0,0.0
2009-09-25T22:50:00-04:30,1,10,30.077999,26.048138,30.255417,78.0,69.099998,61.0,89.0,1.0,292.5,4.0,292.5,0.0,0.0,65.713722,69.099998,69.099998,0.0,0.0,0.0
2009-09-25T23:00:00-04:30,1,10,30.072001,26.042122,30.248625,78.0,69.199997,61.0,88.0,0.0,292.5,3.0,292.5,0.0,0.0,65.486557,69.199997,69.199997,0.0,0.0,0.0
2009-09-25T23:10:00-04:30,1,10,30.063999,26.034418,30.239925,78.0,69.400002,61.0,88.0,1.0,292.5,3.0,292.5,0.0,0.0,65.683372,69.400002,69.400002,0.0,0.0,0.0
2009-09-25T23:20:00-04:30,1,10,30.062,26.031971,30.237162,77.900002,69.300003,61.0,89.0,1.0,292.5,4.0,315.0,0.0,0.0,65.910812,69.300003,69.300003,0.0,0.0,0.0
2009-09-25T23:30:00-04:30,1,10,30.061001,26.030403,30.23539,77.900002,69.300003,61.0,89.0,0.0,337.5,2.0,292.5,0.0,0.0,65.910812,69.300003,69.300003,0.0,0.0,0.0
2009-09-25T23:40:00-04:30,1,10,30.061001,26.029726,30.234625,77.900002,69.199997,61.0,88.0,1.0,292.5,4.0,292.5,0.0,0.0,65.486557,69.199997,69.199997,0.0,0.0,0.0
2009-09-25T23:50:00-04:30,1,10,30.059999,26.028194,30.232897,77.900002,69.400002,62.0,88.0,1.0,292.5,3.0,292.5,0.0,0.0,65.683372,69.400002,69.400002,0.0,0.0,0.0
2009-09-26T00:00:00-04:30,1,10,30.059,26.026714,30.231224,77.900002,69.5,61.0,87.0,1.0,292.5,4.0,292.5,0.0,0.0,65.452393,69.5,69.5,0.0,0.0,0.0
2009-09-26T00:10:00-04:30,1,10,30.052999,26.020937,30.224701,77.900002,69.699997,61.0,87.0,1.0,315.0,4.0,0.0,0.0,0.0,65.648918,69.699997,69.699997,0.0,0.0,0.0
2009-09-26T00:20:00-04:30,1,10,30.055,26.022135,30.226053,77.900002,69.900002,60.0,86.0,0.0,315.0,2.0,292.5,0.0,0.0,65.512169,69.900002,69.900002,0.0,0.0,0.0
2009-09-26T00:30:00-04:30,1,10,30.055,26.021641,30.225494,77.900002,69.900002,60.0,86.0,0.0,,0.0,,0.0,0.0,65.512169,69.900002,69.900002,0.0,0.0,0.0
2009-09-26T00:40:00-04:30,1,10,30.051001,26.0177,30.221046,77.699997,69.900002,60.0,86.0,0.0,45.0,3.0,45.0,0.0,0.0,65.512169,69.900002,69.900002,0.0,0.0,0.0
2009-09-26T00:50:00-04:30,1,10,30.042999,26.010313,30.212704,77.699997,69.5,60.0,85.0,0.0,315.0,3.0,45.0,0.0,0.0,64.783569,69.5,69.5,0.0,0.0,0.0
2009-09-26T01:00:00-04:30,1,10,30.035,26.002895,30.204329,77.699997,69.199997,60.0,86.0,0.0,,0.0,,0.0,0.0,64.82531,69.199997,69.199997,0.001,0.0,0.0
2009-09-26T01:10:00-04:30,1,10,30.032,25.999788,30.200819,77.699997,69.300003,60.0,85.0,0.0,,0.0,,0.0,0.0,64.587608,69.300003,69.300003,0.0,0.0,0.0
2009-09-26T01:20:00-04:30,1,10,30.031,25.99844,30.199297,77.699997,69.199997,59.0,85.0,0.0,0.0,3.0,0.0,0.0,0.0,64.489624,69.199997,69.199997,0.0,0.0,0.0
2009-09-26T01:30:00-04:30,1,10,30.028,25.995363,30.195822,77.699997,69.199997,60.0,85.0,0.0,315.0,2.0,315.0,0.0,0.0,64.489624,69.199997,69.199997,0.0,0.0,0.0
2009-09-26T01:40:00-04:30,1,10,30.027,25.994036,30.194323,77.699997,69.300003,60.0,84.0,0.0,315.0,1.0,315.0,0.0,0.0,64.248299,69.300003,69.300003,0.0,0.0,0.0
2009-09-26T01:50:00-04:30,1,10,30.031,25.997059,30.197737,77.699997,69.599998,61.0,86.0,0.0,67.5,1.0,67.5,0.0,0.0,65.217804,69.599998,69.599998,0.0,0.0,0.0
2009-09-26T02:00:00-04:30,1,10,30.033001,25.998396,30.199245,77.699997,69.800003,61.0,86.0,0.0,90.0,2.0,90.0,0.0,0.0,65.414055,69.800003,69.800003,0.001,0.0,0.0
2009-09-26T02:10:00-04:30,1,10,30.030001,25.995436,30.195904,77.699997,69.800003,62.0,85.0,0.0,90.0,2.0,90.0,0.0,0.0,65.077507,69.800003,69.800003,0.0,0.0,0.0
2009-09-26T02:20:00-04:30,1,10,30.028999,25.994217,30.194529,77.699997,69.900002,62.0,84.0,0.0,315.0,3.0,315.0,0.0,0.0,64.835312,69.900002,69.900002,0.0,0.0,0.0
2009-09-26T02:30:00-04:30,1,10,30.031,25.995617,30.19611,77.699997,70.0,62.0,84.0,0.0,315.0,4.0,315.0,0.0,0.0,64.933136,70.0,70.0,0.0,0.0,0.0
2009-09-26T02:40:00-04:30,1,10,30.035,25.998766,30.199665,77.699997,70.099998,62.0,84.0,0.0,202.5,1.0,202.5,0.0,0.0,65.030968,70.099998,70.099998,0.0,0.0,0.0
2009-09-26T02:50:00-04:30,1,10,30.035999,25.998421,30.199274,77.699997,70.099998,63.0,84.0,0.0,135.0,3.0,157.5,0.0,0.0,65.030968,70.099998,70.099998,0.0,0.0,0.0
2009-09-26T03:00:00-04:30,1,10,30.035,25.996264,30.196838,77.699997,70.099998,63.0,85.0,0.0,45.0,2.0,22.5,0.0,0.0,65.371429,70.099998,70.099998,0.001,0.0,0.0
2009-09-26T03:10:00-04:30,1,10,30.035,25.994864,30.195259,77.699997,70.0,62.0,86.0,1.0,90.0,3.0,22.5,0.0,0.0,65.610291,70.0,70.0,0.0,0.0,0.0
2009-09-26T03:20:00-04:30,1,10,30.032,25.990854,30.190729,77.699997,69.699997,63.0,86.0,1.0,90.0,4.0,67.5,0.0,0.0,65.315926,69.699997,69.699997,0.0,0.0,0.0
2009-09-26T03:30:00-04:30,1,10,30.032,25.989523,30.189228,77.699997,69.5,63.0,87.0,0.0,45.0,2.0,45.0,0.0,0.0,65.452393,69.5,69.5,0.0,0.0,0.0
2009-09-26T03:40:00-04:30,1,10,30.035,25.990824,30.190695,77.699997,69.400002,63.0,88.0,0.0,45.0,2.0,45.0,0.0,0.0,65.683372,69.400002,69.400002,0.0,0.0,0.0
2009-09-26T03:50:00-04:30,1,10,30.033001,25.987879,30.18737,77.699997,69.300003,64.0,88.0,0.0,,0.0,,0.0,0.0,65.584969,69.300003,69.300003,0.0,0.0,0.0
2009-09-26T04:00:00-04:30,1,10,30.035999,25.989248,30.188917,77.699997,69.199997,64.0,89.0,0.0,,0.0,,0.0,0.0,65.812263,69.199997,69.199997,0.001,0.0,0.0
2009-09-26T04:10:00-04:30,1,10,30.035,25.987186,30.186588,77.5,69.099998,64.0,89.0,0.0,157.5,4.0,157.5,0.0,0.0,65.713722,69.099998,69.099998,0.0,0.0,0.0
2009-09-26T04:20:00-04:30,1,10,30.035,25.985979,30.185225,77.5,68.900002,64.0,89.0,0.0,157.5,3.0,135.0,0.0,0.0,65.516632,68.900002,68.900002,0.0,0.0,0.0
2009-09-26T04:30:00-04:30,1,10,30.041,25.990032,30.189802,77.5,68.800003,64.0,89.0,0.0,202.5,3.0,157.5,0.0,0.0,65.418091,68.800003,68.800003,0.0,0.0,0.0
2009-09-26T04:40:00-04:30,1,10,30.045,25.992374,30.192448,77.5,68.5,64.0,91.0,0.0,225.0,3.0,225.0,0.0,0.0,65.762451,68.5,68.5,0.0,0.0,0.0
2009-09-26T04:50:00-04:30,1,10,30.044001,25.990419,30.190239,77.5,68.099998,65.0,92.0,0.0,202.5,3.0,225.0,0.0,0.0,65.682022,68.099998,68.099998,0.0,0.0,0.0
2009-09-26T05:00:00-04:30,1,10,30.045,25.990204,30.189995,77.5,68.099998,65.0,92.0,0.0,180.0,2.0,180.0,0.0,0.0,65.682022,68.099998,68.099998,0.0,0.0,0.0
2009-09-26T05:10:00-04:30,1,10,30.048,25.991777,30.191772,77.5,68.099998,65.0,92.0,0.0,157.5,2.0,202.5,0.0,0.0,65.682022,68.099998,68.099998,0.0,0.0,0.0
2009-09-26T05:20:00-04:30,1,10,30.048,25.990826,30.190697,77.5,68.099998,66.0,93.0,0.0,180.0,3.0,225.0,0.0,0.0,65.993896,68.099998,68.099998,0.0,0.0,0.0
2009-09-26T05:30:00-04:30,1,10,30.049999,25.991623,30.191599,77.300003,68.099998,66.0,92.0,0.0,157.5,2.0,157.5,0.0,0.0,65.682022,68.099998,68.099998,0.0,0.0,0.0
2009-09-26T05:40:00-04:30,1,10,30.055,25.995087,30.195509,77.300003,68.099998,66.0,92.0,0.0,247.5,3.0,225.0,0.0,0.0,65.682022,68.099998,68.099998,0.0,0.0,0.0
2009-09-26T05:50:00-04:30,1,10,30.063,26.001213,30.202429,77.5,68.099998,66.0,91.0,0.0,,0.0,,0.0,0.0,65.367165,68.099998,68.099998,0.0,10.0,0.0
2009-09-26T06:00:00-04:30,1,10,30.068001,26.004786,30.206463,77.300003,68.0,66.0,91.0,0.0,202.5,3.0,202.5,0.0,0.0,65.268349,68.0,68.0,0.0,22.0,0.0
2009-09-26T06:10:00-04:30,1,10,30.072001,26.007502,30.20953,77.300003,68.0,66.0,91.0,1.0,225.0,5.0,247.5,0.0,0.0,65.268349,68.0,68.0,0.0,46.0,0.0
2009-09-26T06:20:00-04:30,1,10,30.076,26.010277,30.212662,77.300003,67.900002,66.0,91.0,0.0,225.0,5.0,202.5,0.0,0.0,65.169525,67.900002,67.900002,0.0,56.0,0.0
2009-09-26T06:30:00-04:30,1,10,30.077,26.010498,30.212914,77.300003,68.0,66.0,92.0,1.0,202.5,5.0,202.5,0.0,0.0,65.583069,68.0,68.0,0.0,81.0,0.0
2009-09-26T06:40:00-04:30,1,10,30.084,26.015978,30.219101,77.300003,68.699997,66.0,89.0,0.0,135.0,4.0,135.0,0.0,0.0,65.319542,68.699997,68.699997,0.0,168.0,0.3
2009-09-26T06:50:00-04:30,1,10,30.094,26.024153,30.228333,77.300003,69.900002,66.0,85.0,1.0,135.0,7.0,180.0,0.0,0.0,65.175484,69.900002,69.900002,0.0,205.0,0.7
2009-09-26T07:00:00-04:30,1,10,30.094999,26.024706,30.228956,77.199997,71.099998,66.0,83.0,1.0,157.5,6.0,157.5,0.0,0.0,65.66378,71.099998,71.099998,0.003,252.0,0.9
2009-09-26T07:10:00-04:30,1,10,30.097,26.026285,30.23074,77.199997,72.199997,65.0,80.0,0.0,157.5,3.0,157.5,0.0,0.0,65.67453,72.199997,72.199997,0.0,244.0,1.1
2009-09-26T07:20:00-04:30,1,10,30.1,26.028849,30.233637,77.199997,72.699997,63.0,79.0,0.0,157.5,3.0,157.5,0.0,0.0,65.797554,72.699997,72.699997,0.0,257.0,1.3
2009-09-26T07:30:00-04:30,1,10,30.105,26.033243,30.238598,77.0,73.300003,62.0,79.0,0.0,135.0,3.0,135.0,0.0,0.0,66.379982,73.300003,73.300003,0.0,346.0,1.8
2009-09-26T07:40:00-04:30,1,10,30.104,26.032549,30.237814,77.0,74.199997,64.0,77.0,0.0,157.5,3.0,135.0,0.0,0.0,66.510475,74.199997,74.199997,0.0,380.0,2.2
2009-09-26T07:50:00-04:30,1,10,30.101999,26.031111,30.236191,77.0,74.900002,63.0,75.0,1.0,135.0,4.0,225.0,0.0,0.0,66.425323,74.900002,74.900002,0.0,423.0,2.6
2009-09-26T08:00:00-04:30,1,10,30.105,26.034109,30.239574,77.0,74.800003,63.0,74.0,1.0,157.5,5.0,157.5,0.0,0.0,65.941162,74.800003,74.800003,0.008,471.0,3.1
2009-09-26T08:10:00-04:30,1,10,30.108,26.037155,30.243015,77.0,75.0,64.0,74.0,1.0,135.0,6.0,112.5,0.0,0.0,66.133698,75.0,76.288734,0.0,549.0,3.7
2009-09-26T08:20:00-04:30,1,10,30.110001,26.0394,30.24555,77.0,75.699997,62.0,73.0,1.0,157.5,5.0,157.5,0.0,0.0,66.413719,75.699997,77.144478,0.0,590.0,4.1
2009-09-26T08:30:00-04:30,1,10,30.111,26.040867,30.247208,77.0,76.599998,60.0,72.0,1.0,135.0,5.0,112.5,0.0,0.0,66.878502,76.599998,78.248962,0.0,629.0,5.1
2009-09-26T08:40:00-04:30,1,10,30.108999,26.039852,30.246061,77.0,77.099998,59.0,70.0,1.0,135.0,5.0,112.5,0.0,0.0,66.541512,77.099998,78.889648,0.0,584.0,4.9
2009-09-26T08:50:00-04:30,1,10,30.108999,26.040636,30.246944,77.199997,76.900002,58.0,69.0,1.0,157.5,5.0,202.5,0.0,0.0,65.934708,76.900002,78.66597,0.0,778.0,6.2
2009-09-26T09:00:00-04:30,1,10,30.106001,26.038807,30.244881,77.199997,76.900002,60.0,69.0,2.0,135.0,5.0,157.5,0.0,0.0,65.934708,76.900002,78.66597,0.015,769.0,7.4
2009-09-26T09:10:00-04:30,1,10,30.108999,26.042173,30.24868,77.300003,77.400002,60.0,66.0,2.0,157.5,9.0,157.5,0.0,0.0,65.129768,77.400002,79.219894,0.0,782.0,8.0
2009-09-26T09:20:00-04:30,1,10,30.106001,26.040403,30.246683,77.300003,77.699997,60.0,64.0,3.0,157.5,10.0,157.5,0.0,0.0,64.530014,77.699997,79.502129,0.0,896.0,9.2
2009-09-26T09:30:00-04:30,1,10,30.114,26.048166,30.255447,77.300003,77.5,59.0,68.0,2.0,202.5,10.0,247.5,0.0,0.0,66.085175,77.5,79.357521,0.0,740.0,8.5
2009-09-26T09:40:00-04:30,1,10,30.108999,26.044662,30.251492,77.300003,77.099998,59.0,69.0,2.0,202.5,7.0,202.5,0.0,0.0,66.125526,77.099998,78.895103,0.0,868.0,8.4
2009-09-26T09:50:00-04:30,1,10,30.106001,26.04285,30.249447,77.5,76.199997,58.0,71.0,2.0,225.0,7.0,247.5,0.0,0.0,66.090523,76.199997,77.821892,0.0,333.0,6.5
2009-09-26T10:00:00-04:30,1,10,30.105,26.042667,30.249241,77.5,76.099998,58.0,72.0,3.0,202.5,12.0,225.0,0.0,0.0,66.39888,76.099998,77.660217,0.018,738.0,9.6
2009-09-26T10:10:00-04:30,1,10,30.101,26.039839,30.246046,77.5,76.400002,57.0,74.0,2.0,202.5,9.0,247.5,0.0,0.0,67.481346,76.400002,77.924469,0.0,390.0,9.5
2009-09-26T10:20:00-04:30,1,10,30.094,26.034454,30.239965,77.5,77.5,57.0,71.0,2.0,202.5,10.0,225.0,0.0,0.0,67.335327,77.5,79.390327,0.0,1019.0,12.7
2009-09-26T10:30:00-04:30,1,10,30.091,26.032679,30.237959,77.5,78.800003,57.0,68.0,2.0,135.0,5.0,112.5,0.0,0.0,67.323105,78.800003,80.997658,0.0,1071.0,13.6
2009-09-26T10:40:00-04:30,1,10,30.084,26.027594,30.232218,77.5,79.5,56.0,68.0,2.0,135.0,6.0,90.0,0.0,0.0,67.989601,79.5,81.975327,0.0,1102.0,13.6
2009-09-26T10:50:00-04:30,1,10,30.080999,26.026037,30.230461,77.699997,80.400002,56.0,67.0,1.0,225.0,7.0,247.5,0.0,0.0,68.413902,80.400002,83.194183,0.0,1130.0,14.7
2009-09-26T11:00:00-04:30,1,10,30.079,26.025427,30.229771,77.699997,80.5,56.0,66.0,2.0,202.5,9.0,247.5,0.0,0.0,68.070488,80.5,83.208954,0.025,1166.0,14.1
2009-09-26T11:10:00-04:30,1,10,30.076,26.023939,30.228092,77.699997,80.099998,56.0,67.0,2.0,135.0,7.0,112.5,0.0,0.0,68.128815,80.099998,82.743965,0.0,637.0,14.0
2009-09-26T11:20:00-04:30,1,10,30.070999,26.020691,30.224422,77.900002,79.900002,57.0,69.0,2.0,180.0,8.0,112.5,0.0,0.0,68.796623,79.900002,82.678162,0.0,1173.0,14.3
2009-09-26T11:30:00-04:30,1,10,30.065001,26.016556,30.219753,77.900002,80.699997,56.0,67.0,2.0,202.5,8.0,270.0,0.0,0.0,68.698975,80.699997,83.65638,0.0,1071.0,14.7
2009-09-26T11:40:00-04:30,1,10,30.066999,26.019432,30.223001,77.900002,79.300003,57.0,69.0,2.0,202.5,10.0,247.5,0.0,0.0,68.224304,79.300003,81.77713,0.0,278.0,5.9
2009-09-26T11:50:00-04:30,1,10,30.065001,26.018688,30.222162,77.900002,79.699997,55.0,70.0,2.0,202.5,8.0,247.5,0.0,0.0,69.026314,79.699997,82.478882,0.0,814.0,13.0
2009-09-26T12:00:00-04:30,1,10,30.058001,26.013645,30.216467,77.900002,79.400002,57.0,69.0,3.0,225.0,9.0,247.5,0.0,0.0,68.319695,79.400002,81.923874,0.02,613.0,11.3
2009-09-26T12:10:00-04:30,1,10,30.048,26.005957,30.207785,77.900002,80.5,58.0,68.0,1.0,90.0,5.0,292.5,0.0,0.0,68.941681,80.5,83.486771,0.0,1091.0,15.0
2009-09-26T12:20:00-04:30,1,10,30.042999,26.002682,30.204086,77.900002,81.599998,58.0,66.0,2.0,157.5,7.0,157.5,0.0,0.0,69.113731,81.599998,84.927452,0.0,1086.0,14.9
2009-09-26T12:30:00-04:30,1,10,30.040001,26.001247,30.202467,77.900002,81.900002,58.0,64.0,2.0,202.5,10.0,292.5,0.0,0.0,68.49852,81.900002,85.031174,0.0,1026.0,15.0
2009-09-26T12:40:00-04:30,1,10,30.039,26.001572,30.202831,78.0,81.599998,59.0,64.0,3.0,225.0,11.0,225.0,0.0,0.0,68.215118,81.599998,84.561768,0.0,1172.0,14.9
2009-09-26T12:50:00-04:30,1,10,30.034,25.998446,30.199303,78.0,81.5,59.0,65.0,2.0,202.5,11.0,225.0,0.0,0.0,68.572792,81.5,84.584785,0.0,1139.0,14.9
2009-09-26T13:00:00-04:30,1,10,30.028999,25.995335,30.195789,78.0,81.800003,58.0,65.0,3.0,225.0,10.0,247.5,0.0,0.0,68.85675,81.800003,85.063568,0.028,1082.0,14.2
